
02193,0915215600,65535.00,0.03,2228.19,65535.00,0.03,1900.52,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02194,0915215630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02195,0915215700,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02196,0915215730,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02197,0915215800,0.00,0.03,0.00,0.00,0.03,1900.52,0.00,0.02,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02198,0915215830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02199,0915215900,1.00,0.03,0.03,1.00,0.03,0.03,0.00,0.03,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02200,0915215930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02201,0915220000,1.00,0.03,0.03,1.00,0.03,0.00,0.00,0.03,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02202,0915220030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02203,0915220100,1.00,0.03,0.03,1.00,0.03,0.00,1.00,0.03,0.03,65535.00,0.03,1703.91,0.00 0 0 0 0 0 

02204,0915220130,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02205,0915220200,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1966.05,0.00,0.03,0.00,0.00 0 0 0 0 0 

02206,0915220230,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02207,0915220300,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02208,0915220330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02209,0915220400,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02210,0915220430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02211,0915220500,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02212,0915220530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02213,0915220600,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02214,0915220630,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02215,0915220700,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1900.52,0.00,0.03,0.00,0.00 0 0 0 0 0 

02216,0915220730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02217,0915220800,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1769.44,0.00 0 0 0 0 0 

02218,0915220830,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02219,0915220900,65535.00,0.03,2097.12,65535.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02220,0915220930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02221,0915221000,65535.00,0.04,2293.73,65535.00,0.04,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02222,0915221030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02223,0915221100,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1638.38,0.00,0.03,0.00,0.00 0 0 0 0 0 

02224,0915221130,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02225,0915221200,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02226,0915221230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02227,0915221300,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02228,0915221330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02229,0915221400,1.00,0.03,0.03,1.00,0.03,0.00,1.00,0.03,0.03,0.00,0.03,0.00,0.00 0 0 0 0 0 

02230,0915221430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02231,0915221500,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,2228.19,0.00 0 0 0 0 0 

02232,0915221530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02233,0915221600,0.00,0.04,0.00,0.00,0.04,2031.58,65535.00,0.03,1900.52,65535.00,0.03,1966.05,0.00 0 0 0 0 0 

02234,0915221630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02235,0915221700,65535.00,0.03,2228.19,65535.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02236,0915221730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02237,0915221800,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02238,0915221830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02239,0915221900,1.00,0.03,0.03,1.00,0.03,0.00,0.00,0.03,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02240,0915221930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02241,0915222000,0.00,0.04,0.00,0.00,0.04,0.03,0.00,0.03,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02242,0915222030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02243,0915222100,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02244,0915222130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02245,0915222200,1.00,0.03,0.03,1.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02246,0915222230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02247,0915222300,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02248,0915222330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02249,0915222400,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02250,0915222430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02251,0915222500,65535.00,0.03,1703.91,65535.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02252,0915222530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02253,0915222600,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,2162.66,0.00,0.03,0.00,0.00 0 0 0 0 0 

02254,0915222630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02255,0915222700,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02256,0915222730,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02257,0915222800,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02258,0915222830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02259,0915222900,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.02,0.00,65535.00,0.03,1769.44,0.00 0 0 0 0 0 

02260,0915222930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02261,0915223000,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02262,0915223030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02263,0915223100,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02264,0915223130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02265,0915223200,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02266,0915223230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02267,0915223300,0.00,0.03,0.00,0.00,0.03,2097.12,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02268,0915223330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02269,0915223400,65535.00,0.03,1769.44,65535.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1834.98,0.00 0 0 0 0 0 

02270,0915223430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02271,0915223500,1.00,0.03,0.03,1.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02272,0915223530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02273,0915223600,1.00,0.03,0.03,1.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02274,0915223630,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02275,0915223700,65535.00,0.03,2228.19,65535.00,0.03,0.00,65535.00,0.03,1900.52,65535.00,0.03,1638.38,0.00 0 0 0 0 0 

02276,0915223730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02277,0915223800,65535.00,0.03,2228.19,65535.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02278,0915223830,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02279,0915223900,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02280,0915223930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02281,0915224000,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02282,0915224030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02283,0915224100,1.00,0.03,0.03,1.00,0.03,0.00,65535.00,0.03,2031.58,65535.00,0.03,1966.05,0.00 0 0 0 0 0 

02284,0915224130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02285,0915224200,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02286,0915224230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02287,0915224300,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02288,0915224330,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02289,0915224400,0.00,0.03,0.00,0.00,0.03,0.03,1.00,0.03,0.03,0.00,0.03,0.00,0.00 0 0 0 0 0 

02290,0915224430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02291,0915224500,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02292,0915224530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02293,0915224600,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02294,0915224630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02295,0915224700,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.02,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02296,0915224730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02297,0915224800,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.02,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02298,0915224830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02299,0915224900,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02300,0915224930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02301,0915225000,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02302,0915225030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02303,0915225100,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1900.52,0.00,0.03,0.00,0.00 0 0 0 0 0 

02304,0915225130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02305,0915225200,65535.00,0.03,1900.52,65535.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02306,0915225230,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02307,0915225300,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02308,0915225330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02309,0915225400,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02310,0915225430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02311,0915225500,0.00,0.02,0.00,0.00,0.02,0.00,65535.00,0.03,1834.98,0.00,0.03,0.00,0.00 0 0 0 0 0 

02312,0915225530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02313,0915225600,1.00,0.03,0.03,1.00,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02314,0915225630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02315,0915225700,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,2097.12,0.00 0 0 0 0 0 

02316,0915225730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02317,0915225800,1.00,0.03,0.03,1.00,0.03,0.03,0.00,0.03,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02318,0915225830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02319,0915225900,65535.00,0.03,2031.58,65535.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02320,0915225930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02321,0915230000,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02322,0915230030,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02323,0915230100,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02324,0915230130,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02325,0915230200,0.00,0.02,0.00,0.00,0.02,1966.05,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02326,0915230230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02327,0915230300,1.00,0.03,0.03,1.00,0.03,0.00,1.00,0.03,0.03,1.00,0.03,0.03,0.00 0 0 0 0 0 

02328,0915230330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02329,0915230400,1.00,0.03,0.03,1.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02330,0915230430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02331,0915230500,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02332,0915230530,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02333,0915230600,65535.00,0.03,1834.98,65535.00,0.03,0.00,65535.00,0.03,1900.52,0.00,0.03,0.00,0.00 0 0 0 0 0 

02334,0915230630,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02335,0915230700,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02336,0915230730,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02337,0915230800,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02338,0915230830,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02339,0915230900,65535.00,0.03,2162.66,65535.00,0.03,1769.44,0.00,0.02,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02340,0915230930,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02341,0915231000,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1834.98,0.00,0.03,0.00,0.00 0 0 0 0 0 

02342,0915231030,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02343,0915231100,0.00,0.03,0.00,0.00,0.03,2162.66,65535.00,0.03,1900.52,0.00,0.03,0.00,0.00 0 0 0 0 0 

02344,0915231130,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02345,0915231200,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,65535.00,0.03,1703.91,0.00 0 0 0 0 0 

02346,0915231230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02347,0915231300,0.00,0.04,0.00,0.00,0.04,0.00,65535.00,0.03,2031.58,0.00,0.03,0.00,0.00 0 0 0 0 0 

02348,0915231330,0.00,0.00,0.00,0.00,0.00,0.00,65535.00,0.00,262.14,0.00,0.00,0.00,0.00 0 0 0 0 0 

02349,0915231400,65535.00,0.03,1900.52,65535.00,0.03,0.00,0.00,0.02,0.00,65535.00,0.03,2031.58,0.00 0 0 0 0 0 

02350,0915231430,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02351,0915231500,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,1.00,0.03,0.03,0.00 0 0 0 0 0 

02352,0915231530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02353,0915231600,0.00,0.03,0.00,0.00,0.03,1507.31,0.00,0.03,0.00,65535.00,0.03,1966.05,0.00 0 0 0 0 0 

02354,0915231630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02355,0915231700,1.00,0.03,0.03,1.00,0.03,0.00,1.00,0.03,0.03,0.00,0.03,0.00,0.00 0 0 0 0 0 

02356,0915231730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02357,0915231800,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02358,0915231830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02359,0915231900,65535.00,0.03,2162.66,65535.00,0.03,2293.73,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02360,0915231930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02361,0915232000,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02362,0915232030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02363,0915232100,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02364,0915232130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02365,0915232200,65535.00,0.03,1966.05,65535.00,0.03,0.00,0.00,0.02,0.00,65535.00,0.03,2097.12,0.00 0 0 0 0 0 

02366,0915232230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02367,0915232300,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.00 0 0 0 0 0 

02368,0915232330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02369,0915232400,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02370,0915232430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02371,0915232500,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02372,0915232530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02373,0915232600,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02374,0915232630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02375,0915232700,1.00,0.03,0.03,1.00,0.03,0.03,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02376,0915232730,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02377,0915232800,65535.00,0.04,2293.73,65535.00,0.04,0.00,0.00,0.03,0.00,65535.00,0.03,1769.44,0.00 0 0 0 0 0 

02378,0915232830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02379,0915232900,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02380,0915232930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02381,0915233000,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00 0 0 0 0 0 

02382,0915233030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

02383,0915233100,0.00,0.04,0.00,0.00,0.04,0.00,65535.00,0.03,1900.52,0.00,0.03,0.00,0.00 0 0 0 0 0 

02384,0915233130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00 0 0 0 0 0 

